Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Curr (mA),AF Sens 1 Ratio (AFR),AF Sens 3 Volts (V),Calculated Load (g/rev),Dyn Adv Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF (g/s),MAF Volts (V),RPM (RPM),TD Boost Error (psi),Throttle Pos (%),Wastegate Duty (%),"AP Info:[AP3-SUB-002 v1.7.6.0-27787][2005 USDM Impreza WRX STI][Reflash: Stage0 v400.ptm - Realtime: Stage0 v400.ptm]"
17.395,-1.56,-0.78,-0.12,14.36,0.07,0.32,1.000,0.00,0.00,40.50,4.98,71.6,13.47,1.86,2596,3.08,8.6,11.76,0
17.497,-1.56,-0.78,-0.12,14.36,0.10,0.31,1.000,0.00,0.00,40.00,5.02,71.6,13.55,1.88,2613,3.06,8.6,11.76,0
17.604,0.00,-0.78,0.00,14.70,0.15,0.31,1.000,0.00,0.00,40.00,4.93,71.6,13.40,1.86,2569,3.21,8.6,11.76,0
17.706,0.78,-0.78,0.00,14.81,0.13,0.31,1.000,0.00,0.00,39.50,4.38,71.6,11.81,1.78,2568,3.26,7.5,10.20,0
17.796,0.78,-0.78,0.00,14.70,0.09,0.29,1.000,0.00,0.00,38.00,4.44,71.6,11.43,1.78,2599,3.42,7.5,9.80,0
17.892,-1.56,-0.78,-0.12,14.36,0.07,0.27,1.000,0.00,0.00,37.50,4.39,71.6,11.32,1.78,2574,3.69,7.5,9.80,0
17.992,-2.34,-0.78,-0.12,14.24,0.10,0.27,1.000,0.00,0.00,37.50,4.39,71.6,11.24,1.78,2574,3.75,7.5,9.80,0
18.094,-2.34,-0.78,-0.12,14.36,0.62,0.26,1.000,0.00,0.00,37.50,4.44,71.6,11.23,1.78,2602,3.75,7.5,9.80,0
18.193,0.00,-0.78,-0.12,14.36,0.83,0.26,1.000,0.00,0.00,37.50,1.65,71.6,11.18,1.78,2584,3.81,7.5,9.80,0
18.294,0.00,-0.78,0.12,15.27,0.84,0.26,1.000,0.00,0.00,37.50,1.63,71.6,11.23,1.78,2547,3.80,7.5,9.80,0
18.401,0.00,-0.78,0.38,16.54,0.67,0.26,1.000,0.00,0.00,37.50,1.64,71.6,11.18,1.78,2557,3.78,7.5,9.80,0
18.501,0.00,-0.78,0.38,17.00,0.04,0.26,1.000,0.00,0.00,37.00,1.64,71.6,11.18,1.78,2562,3.75,7.5,9.80,0
18.595,0.00,-0.78,0.38,17.34,0.03,0.26,1.000,0.00,0.00,37.50,1.63,71.6,11.18,1.78,2554,3.77,7.5,9.80,0
18.696,0.00,-0.78,0.38,17.00,0.03,0.26,1.000,0.00,0.00,34.50,1.63,71.6,11.23,1.78,2544,3.80,7.5,0.00,0
18.796,0.00,-0.78,0.38,16.65,0.03,0.26,1.000,0.00,0.00,32.00,1.61,71.6,11.18,1.78,2510,3.79,7.5,0.00,0
18.899,0.00,-0.78,0.62,18.95,0.03,0.27,1.000,0.00,0.00,29.50,1.62,71.6,11.18,1.78,2532,3.84,7.5,0.00,0
18.996,0.00,-0.78,0.88,20.33,0.03,0.27,1.000,0.00,0.00,27.00,1.60,71.6,11.08,1.76,2504,3.73,7.5,0.00,0
19.107,0.00,-0.78,1.12,20.33,0.02,0.27,1.000,0.00,0.00,24.50,1.61,71.6,11.08,1.76,2512,3.80,7.1,0.00,0
19.191,0.00,-0.78,1.50,20.33,0.01,0.27,1.000,0.00,0.00,24.00,1.58,71.6,11.08,1.76,2473,3.64,7.1,0.00,0
19.293,0.00,-0.78,1.75,20.33,0.01,0.27,1.000,0.00,0.00,24.00,1.59,71.6,10.94,1.76,2482,3.63,7.1,0.00,0
19.395,0.00,-0.78,1.75,20.33,0.01,0.27,1.000,0.00,0.00,24.00,1.57,71.6,11.08,1.78,2460,3.62,7.1,0.00,0
19.498,0.00,-0.78,1.75,20.33,0.00,0.27,1.000,0.00,0.00,24.00,1.57,71.6,11.03,1.76,2461,3.63,7.1,0.00,0
19.594,0.00,-0.78,1.75,20.33,0.00,0.27,1.000,0.00,0.00,24.00,1.57,71.6,11.08,1.76,2454,3.62,7.1,0.00,0
19.693,0.00,-0.78,1.75,20.33,0.00,0.27,1.000,0.00,0.00,24.00,1.56,71.6,10.98,1.76,2442,3.64,7.1,0.00,0
19.797,0.00,-0.78,1.75,20.33,0.00,0.27,1.000,0.00,0.00,24.00,1.55,71.6,11.03,1.76,2423,3.65,7.1,0.00,0
19.897,0.00,-0.78,1.75,20.33,0.00,0.27,1.000,0.00,0.00,24.00,1.55,71.6,10.98,1.76,2416,3.68,7.1,0.00,0
19.997,0.00,-0.78,1.75,20.33,0.00,0.27,1.000,0.00,0.00,24.00,1.54,71.6,10.89,1.76,2401,3.66,7.1,0.00,0
20.095,0.00,-0.78,1.75,20.33,0.00,0.27,1.000,0.00,0.00,24.00,1.53,71.6,10.79,1.74,2387,3.70,7.1,0.00,0
20.197,0.00,-0.78,1.75,20.33,0.00,0.27,1.000,0.00,0.00,24.00,1.52,71.6,10.65,1.74,2373,3.71,7.1,0.00,0
20.296,0.00,-0.78,1.75,20.33,0.00,0.27,1.000,0.00,0.00,24.00,1.51,71.6,10.45,1.74,2363,3.72,7.1,0.00,0
20.401,0.00,-0.78,1.75,20.33,0.00,0.27,1.000,0.00,0.00,24.00,1.49,71.6,10.50,1.74,2334,3.76,6.7,0.00,0
20.498,0.00,-0.78,1.75,20.33,0.00,0.27,1.000,0.00,0.00,24.00,1.48,71.6,10.41,1.74,2315,3.82,6.7,0.00,0
20.594,0.00,-0.78,1.75,20.33,0.00,0.27,1.000,0.00,0.00,27.50,3.94,71.6,10.36,1.72,2306,3.86,6.7,8.63,0
20.696,0.00,-0.78,1.75,20.33,0.00,0.27,1.000,0.00,0.00,31.50,3.96,71.6,10.41,1.72,2319,3.81,6.7,8.63,0
20.794,0.00,-0.78,1.62,20.33,0.00,0.27,1.000,0.00,0.00,36.00,3.95,71.6,10.31,1.74,2316,3.85,6.7,8.63,0
20.895,0.00,-0.78,1.38,20.33,0.01,0.27,1.000,0.00,0.00,36.00,3.90,71.6,10.12,1.72,2287,4.04,6.7,8.63,0
20.991,0.00,-0.78,1.00,20.33,0.03,0.27,1.000,0.00,0.00,36.00,3.89,71.6,10.45,1.72,2277,4.12,6.7,8.63,0
21.103,0.00,-0.78,0.75,20.33,0.05,0.27,1.000,0.00,0.00,36.00,3.86,71.6,10.21,1.72,2260,4.05,6.7,8.63,0
21.197,0.00,-0.78,0.50,17.80,0.07,0.27,1.000,0.00,0.00,36.00,3.85,71.6,10.31,1.74,2257,4.11,6.7,8.63,0
21.304,0.00,-0.78,0.12,15.62,0.10,0.27,1.000,0.00,0.00,36.00,4.35,71.6,10.41,1.74,2266,4.09,7.1,9.02,0
21.399,-0.78,-0.78,-0.12,14.36,0.42,0.28,1.000,0.00,0.00,36.00,3.86,71.6,10.51,1.74,2264,4.07,7.1,9.02,0
21.497,-0.78,-0.78,-0.12,14.13,0.83,0.28,1.000,0.00,0.00,36.00,4.28,71.6,10.53,1.74,2230,4.07,7.1,9.02,0
21.604,-2.34,-0.78,-0.12,14.13,0.88,0.28,1.000,0.00,0.00,36.00,4.25,71.6,10.46,1.74,2214,4.08,7.1,9.02,0
21.698,-3.12,-0.78,-0.12,14.24,0.88,0.28,1.000,0.00,0.00,36.00,4.23,71.6,10.52,1.74,2203,4.03,7.1,9.02,0
21.792,-4.69,-0.78,-0.12,14.13,0.89,0.29,1.000,0.00,0.00,36.00,3.75,71.6,10.44,1.72,2194,4.12,6.7,8.63,0
21.898,0.00,-1.56,-0.12,14.24,0.89,0.28,1.000,0.00,0.00,35.50,1.40,71.6,9.85,1.70,2193,4.02,6.3,8.24,0
21.993,0.00,-1.56,-0.12,14.24,0.88,0.27,1.000,0.00,0.00,35.00,1.39,71.6,9.60,1.70,2176,4.15,6.3,8.24,0
22.091,0.00,-1.56,0.00,14.47,0.88,0.27,1.000,0.00,0.00,35.00,1.39,71.6,9.66,1.68,2174,4.23,6.3,8.24,0
22.194,0.00,-1.56,0.00,14.81,0.79,0.27,1.000,0.00,0.00,34.50,1.39,71.6,9.59,1.68,2173,4.24,6.3,8.24,0
22.297,0.00,-1.56,0.00,15.04,0.07,0.26,1.000,0.00,0.00,35.00,1.38,71.6,9.46,1.68,2160,4.22,6.3,8.24,0
22.395,0.00,-1.56,0.12,15.16,0.04,0.26,1.000,0.00,0.00,34.50,1.37,71.6,9.50,1.68,2144,4.24,6.3,8.24,0
22.491,0.00,-1.56,0.12,15.39,0.03,0.26,1.000,0.00,0.00,34.50,1.37,71.6,9.24,1.66,2146,4.19,5.9,7.84,0
22.591,0.00,-1.56,0.25,16.31,0.03,0.26,1.000,0.00,0.00,33.50,1.35,71.6,8.89,1.66,2105,4.27,5.9,7.45,0
22.691,0.00,-1.56,0.62,18.49,0.03,0.26,1.000,0.00,0.00,31.50,1.36,71.6,8.84,1.64,2128,4.27,5.9,0.00,0
22.791,0.00,-1.56,0.88,20.33,0.03,0.25,1.000,0.00,0.00,29.50,1.32,71.6,8.71,1.64,2070,4.27,5.9,0.00,0
22.897,0.00,-1.56,1.12,20.33,0.03,0.25,1.000,0.00,0.00,27.50,1.35,71.6,8.76,1.64,2115,4.32,5.9,0.00,0
22.993,0.00,-1.56,1.50,20.33,0.02,0.25,1.000,0.00,0.00,25.50,1.31,71.6,8.67,1.64,2048,4.22,5.9,0.00,0
23.094,0.00,-1.56,1.75,20.33,0.01,0.25,1.000,0.00,0.00,24.00,1.33,71.6,8.63,1.64,2074,4.20,5.5,0.00,0
23.193,0.00,-1.56,1.75,20.33,0.01,0.25,1.000,0.00,0.00,24.00,1.30,71.6,8.47,1.64,2030,4.24,5.5,0.00,0
23.291,0.00,-1.56,1.75,20.33,0.01,0.25,1.000,0.00,0.00,24.00,1.29,71.6,8.47,1.64,2021,4.24,5.5,0.00,0
23.396,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.30,71.6,8.31,1.62,2032,4.23,5.5,0.00,0
23.498,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.28,71.6,8.16,1.60,2000,4.22,5.1,0.00,0
23.591,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.28,71.6,8.08,1.60,1999,4.28,5.1,0.00,0
23.694,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,25.00,3.40,71.6,8.08,1.60,1990,4.29,5.1,6.67,0
23.793,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,28.00,3.36,71.6,8.16,1.62,1968,4.28,5.5,6.67,0
23.897,0.00,-1.56,1.75,20.33,0.00,0.25,1.000,0.00,0.00,32.00,3.41,71.6,8.20,1.62,1996,4.27,5.9,7.45,0
23.994,0.00,-1.56,1.62,20.33,0.00,0.25,1.000,0.00,0.00,32.50,3.35,71.6,8.59,1.64,1963,4.36,5.9,7.06,0
24.091,0.00,-1.56,1.38,20.33,0.01,0.26,1.000,0.00,0.00,32.50,3.29,71.6,8.51,1.62,1929,4.46,5.5,6.67,0
24.194,0.00,-1.56,1.00,20.33,0.01,0.26,1.000,0.00,0.00,31.50,3.30,71.6,7.76,1.58,1935,4.42,5.1,0.00,0
24.298,0.00,-1.56,0.75,20.33,0.03,0.25,1.000,0.00,0.00,29.50,3.30,71.6,7.53,1.58,1934,4.45,5.1,0.00,0
24.393,0.00,-0.78,0.50,17.92,0.04,0.24,1.000,0.00,0.00,31.50,3.70,71.6,8.63,1.96,1928,4.54,12.2,6.27,0
24.491,0.00,-0.78,0.12,15.73,0.07,0.35,1.000,0.00,0.00,22.00,7.62,71.6,25.53,2.28,1985,4.91,16.1,16.08,0
24.595,-2.34,-0.78,-0.12,14.24,0.83,0.57,1.000,0.00,0.00,43.50,5.85,71.6,14.22,1.78,2285,3.38,6.3,0.00,0
24.692,0.00,-1.56,-0.50,13.32,0.93,0.44,1.000,0.00,0.00,37.00,1.57,71.6,8.16,1.60,2459,1.30,5.1,0.00,0
24.793,0.00,-1.56,-0.50,12.98,0.93,0.28,1.000,0.00,0.00,31.00,1.53,71.6,7.84,1.60,2397,3.44,5.5,0.00,0
24.890,0.00,-1.56,-0.25,13.90,0.94,0.23,1.000,0.00,0.00,28.00,1.45,71.6,9.41,1.68,2260,4.18,6.3,0.00,0
24.997,0.00,-1.56,0.12,15.04,0.93,0.25,1.000,0.00,0.00,27.00,3.61,71.6,9.59,1.68,2117,4.31,6.3,8.24,0
25.095,0.00,-1.56,0.38,17.00,0.16,0.26,1.000,0.00,0.00,31.00,3.45,71.6,9.54,1.70,2019,4.37,6.3,8.24,0
25.196,0.00,-1.56,0.75,19.52,0.01,0.27,1.000,0.00,0.00,35.00,3.72,71.6,9.41,1.66,2179,4.06,5.9,7.84,0
25.298,0.00,-1.56,0.88,20.33,0.01,0.26,1.000,0.00,0.00,33.50,1.53,71.6,8.80,1.66,2384,3.95,5.9,0.00,0
25.395,0.00,-1.56,0.62,18.83,0.01,0.23,1.000,0.00,0.00,31.50,1.56,71.6,9.98,1.74,2444,4.10,7.1,0.00,0
25.490,0.00,-0.78,0.25,16.54,0.04,0.25,1.000,0.00,0.00,28.50,1.51,71.6,10.60,1.74,2359,4.25,7.1,0.00,0
25.599,0.00,-0.78,0.38,17.00,0.04,0.26,1.000,0.00,0.00,26.50,1.47,71.6,10.74,1.74,2298,4.17,7.1,0.00,0
25.698,0.00,-1.56,0.38,17.23,0.03,0.27,1.000,0.00,0.00,24.50,1.43,71.6,10.17,1.70,2234,4.06,6.3,0.00,0
25.793,0.00,-1.56,0.25,16.65,0.03,0.27,1.000,0.00,0.00,24.00,1.38,71.6,9.37,1.68,2158,4.02,6.3,0.00,0
25.890,0.00,-1.56,0.25,16.31,0.03,0.27,1.000,0.00,0.00,24.00,1.35,71.6,9.15,1.66,2110,4.28,5.9,0.00,0
26.001,0.00,-1.56,0.25,16.42,0.03,0.26,1.000,0.00,0.00,24.00,1.29,71.6,8.76,1.64,2023,4.33,5.5,0.00,0
26.098,0.00,-1.56,0.62,18.60,0.03,0.26,1.000,0.00,0.00,24.00,1.25,71.6,8.31,1.60,1956,4.43,5.1,0.00,0
26.194,0.00,-1.56,0.88,20.33,0.03,0.26,1.000,0.00,0.00,24.00,1.18,71.6,7.84,1.58,1838,4.45,5.1,0.00,0
26.291,0.00,-1.56,1.12,20.33,0.03,0.26,1.000,0.00,0.00,22.00,1.10,71.6,7.45,1.56,1721,4.39,4.7,0.00,0
26.394,0.00,-1.56,1.38,20.33,0.02,0.26,1.000,0.00,0.00,20.00,1.02,71.6,7.30,1.56,1589,4.26,4.7,0.00,0
26.490,0.00,-1.56,1.75,20.33,0.01,0.27,1.000,0.00,0.00,19.00,0.95,71.6,7.16,1.52,1486,4.27,4.3,0.00,0
26.590,0.00,-1.56,1.75,20.33,0.01,0.28,1.000,0.00,0.00,17.50,0.87,71.6,6.39,1.46,1352,4.06,3.1,0.00,0
26.691,0.00,-1.56,1.75,20.33,0.01,0.28,1.000,0.00,0.00,17.00,0.80,71.6,5.13,1.38,1248,3.92,3.1,0.00,0
26.794,0.00,-1.56,1.75,20.33,0.01,0.26,1.000,0.00,0.00,23.00,0.73,71.6,4.88,1.38,1138,3.87,2.7,0.00,0
26.891,0.00,-1.56,1.75,20.33,0.00,0.26,1.000,0.00,0.00,23.00,0.68,71.6,4.62,1.36,1059,3.88,2.4,0.00,0
26.993,0.00,-1.56,1.75,20.33,0.00,0.26,1.000,0.00,0.00,17.00,0.59,71.6,4.40,1.34,928,3.64,2.4,1.57,0
27.090,0.00,-3.91,1.75,20.33,0.00,0.27,1.000,0.00,0.00,18.00,1.68,71.6,5.32,1.48,874,3.54,3.9,2.35,0
27.199,0.00,-3.91,1.75,20.33,0.00,0.30,1.000,0.00,0.00,5.00,2.24,71.6,6.76,1.54,953,3.54,4.7,2.75,0
27.304,0.00,-3.12,1.75,20.33,0.00,0.34,1.000,0.00,0.00,6.50,2.38,71.6,7.23,1.56,1114,2.80,5.1,3.53,0
27.392,0.00,-3.12,1.62,20.33,0.00,0.35,1.000,0.00,0.00,10.00,3.13,71.6,8.24,1.64,1336,2.68,6.3,4.71,0
27.493,0.00,-3.12,1.38,20.33,0.01,0.35,1.000,0.00,0.00,14.00,3.34,71.6,9.41,1.70,1565,2.99,6.7,5.49,0
27.596,0.00,-1.56,1.12,20.33,0.02,0.35,1.000,0.00,0.00,8.00,3.86,71.6,9.94,1.72,1809,3.18,7.1,7.84,0
27.696,0.00,-0.78,0.75,20.33,0.04,0.34,1.000,0.00,0.00,35.00,4.21,71.6,10.03,1.72,1973,3.51,7.1,8.63,0
27.799,0.00,-1.56,0.50,17.92,0.05,0.31,1.000,0.00,0.00,36.50,4.30,71.6,9.98,1.72,2237,3.58,7.1,9.02,0
27.898,-1.56,-0.78,0.12,15.85,0.04,0.28,1.000,0.00,0.00,36.50,3.94,71.6,10.03,1.72,2308,3.54,7.1,9.02,0
27.997,0.00,-0.78,0.00,14.70,0.07,0.27,1.000,0.00,0.00,35.50,3.84,71.6,10.09,1.72,2251,3.96,7.1,9.02,0
28.095,2.34,-0.78,0.00,14.47,0.09,0.27,1.000,0.00,0.00,35.00,4.08,71.6,10.15,1.72,2125,4.15,7.1,9.02,0
28.204,3.91,-0.78,-0.12,14.36,0.14,0.28,1.000,0.00,0.00,35.50,4.06,71.6,10.55,1.76,2117,4.25,8.2,9.41,0
28.304,4.69,-0.78,-0.12,14.24,0.31,0.30,1.000,0.00,0.00,37.50,5.63,71.6,15.13,2.08,2200,4.11,12.5,12.16,0
28.390,0.78,-0.78,-0.38,13.67,0.70,0.40,1.000,0.00,0.00,43.50,7.46,71.6,21.97,2.18,2332,3.57,13.7,15.69,0
28.497,-7.03,-0.78,-0.62,12.75,0.93,0.52,1.000,0.00,0.00,42.00,7.21,71.6,22.42,2.18,2112,2.49,13.7,16.08,0
28.598,-4.69,-0.78,-0.38,13.32,0.93,0.59,1.000,0.00,0.00,42.50,7.00,71.6,22.21,2.16,2188,2.14,14.1,15.69,0
28.690,-4.69,-0.78,-0.12,14.13,0.89,0.59,1.000,0.00,0.00,43.50,7.34,71.6,23.06,2.22,2294,1.29,14.5,16.08,0
28.796,-3.91,-0.78,-0.12,14.36,0.85,0.61,1.000,0.00,0.00,42.50,7.43,71.6,23.37,2.22,2177,1.44,14.5,16.08,0
28.896,-2.34,-0.78,0.00,14.70,0.78,0.63,1.000,0.00,0.00,44.00,7.82,71.6,23.23,2.20,2290,1.09,14.5,16.08,0
28.995,-3.12,-0.78,0.00,14.59,0.49,0.62,1.000,0.00,0.00,43.00,7.17,71.6,23.44,2.20,2242,1.02,14.5,16.08,0
29.091,-2.34,-0.78,0.00,14.59,0.37,0.62,1.000,0.00,0.00,43.50,7.29,71.6,23.49,2.20,2280,1.25,14.1,16.08,0
29.196,-0.78,-0.78,0.00,14.70,0.36,0.62,1.000,0.00,0.00,44.00,7.51,71.6,23.60,2.20,2346,1.12,14.1,16.08,0
29.291,-0.78,-0.78,0.00,14.70,0.19,0.61,1.000,0.00,0.00,44.00,7.34,71.6,23.65,2.22,2293,1.10,14.1,16.08,0
29.392,0.78,-0.78,0.00,14.81,0.14,0.62,1.000,0.00,0.00,45.00,7.54,71.6,23.78,2.20,2355,1.20,14.5,16.08,0
29.493,0.78,-0.78,0.00,14.70,0.10,0.61,1.000,0.00,0.00,44.50,7.98,71.6,24.02,2.20,2338,1.18,14.1,16.08,0
29.595,0.78,-0.78,0.00,14.59,0.10,0.60,1.000,0.00,0.00,45.50,6.54,71.6,20.09,2.10,2359,0.53,11.8,15.29,0
29.697,0.00,-0.78,-0.12,14.47,0.12,0.54,1.000,0.00,0.00,45.00,6.57,71.6,19.61,2.08,2368,0.60,11.8,15.29,0
29.797,2.34,-0.78,0.00,14.70,0.23,0.51,1.000,0.00,0.00,45.00,6.59,71.6,18.87,2.06,2376,1.29,11.4,14.90,0
29.893,-0.78,-0.78,-0.12,14.47,0.12,0.49,1.000,0.00,0.00,44.50,6.13,71.6,18.73,2.06,2395,1.48,11.4,14.90,0
29.990,0.78,-0.78,-0.12,14.47,0.10,0.48,1.000,0.00,0.00,44.00,6.03,71.6,18.69,2.06,2357,1.70,11.4,14.90,0
30.089,3.12,-0.78,0.00,14.81,0.13,0.48,1.000,0.00,0.00,44.50,6.16,71.6,18.88,2.06,2408,1.74,11.4,14.90,0
30.189,3.12,-0.78,0.00,14.81,0.07,0.47,1.000,0.00,0.00,44.50,6.12,71.6,18.98,2.08,2389,1.72,11.4,14.90,0
30.294,3.12,-0.78,0.00,14.70,0.07,0.48,1.000,0.00,0.00,44.50,6.13,71.6,19.09,2.08,2394,1.72,11.8,14.90,0
30.389,3.91,-0.78,0.00,14.70,0.07,0.48,1.000,0.00,0.00,44.50,6.18,71.6,19.01,2.08,2415,1.67,11.4,14.90,0
30.498,3.91,-0.78,0.00,14.59,0.07,0.48,1.000,0.00,0.00,44.50,6.11,71.6,17.75,2.00,2387,1.69,10.6,13.73,0
30.594,3.91,-0.78,0.00,14.59,0.07,0.45,1.000,0.00,0.00,44.00,5.66,71.6,16.09,1.98,2411,1.80,10.2,12.94,0
30.694,3.12,-0.78,-0.12,14.36,0.09,0.42,1.000,0.00,0.00,43.50,5.62,71.6,16.39,1.98,2395,2.18,10.2,12.94,0
30.790,4.69,-0.78,0.00,14.59,0.10,0.42,1.000,0.00,0.00,43.50,5.64,71.6,16.48,1.98,2403,2.36,10.2,13.33,0
30.897,5.47,-0.78,0.00,14.70,0.09,0.41,1.000,0.00,0.00,43.50,5.65,71.6,16.63,1.98,2408,2.41,10.2,13.33,0
30.992,6.25,-0.78,0.00,14.81,0.07,0.41,1.000,0.00,0.00,43.00,5.57,71.6,16.77,1.98,2374,2.40,10.2,13.33,0
31.097,7.03,-0.78,0.00,14.81,0.07,0.42,1.000,0.00,0.00,43.50,5.65,71.6,16.71,1.98,2408,2.44,10.2,13.33,0
31.195,7.03,-0.78,0.00,14.70,0.07,0.42,1.000,0.00,0.00,43.50,5.61,71.6,16.84,2.00,2389,2.41,10.2,13.33,0
31.293,7.03,-0.78,0.00,14.47,0.07,0.42,1.000,0.00,0.00,43.50,5.58,71.6,16.71,1.98,2379,2.40,10.2,13.33,0
31.392,7.03,-0.78,-0.12,14.47,0.09,0.42,1.000,0.00,0.00,43.50,5.60,71.6,16.77,1.98,2386,2.38,10.2,13.33,0
31.497,7.03,-0.78,0.00,14.47,0.10,0.42,1.000,0.00,0.00,43.00,5.57,71.6,16.70,1.98,2372,2.43,10.2,13.33,0
31.595,6.25,-0.78,-0.12,14.47,0.10,0.42,1.000,0.00,0.00,43.50,5.56,71.6,16.71,1.98,2370,2.44,10.2,13.33,0
31.694,6.25,-0.78,-0.12,14.36,0.10,0.42,1.000,0.00,0.00,43.50,5.60,71.6,16.71,1.98,2387,2.46,10.2,13.33,0
31.794,6.25,-0.78,-0.12,14.47,0.10,0.42,1.000,0.00,0.00,43.00,5.53,71.6,16.44,1.98,2355,2.47,10.2,13.33,0
31.889,6.25,-0.78,0.00,14.47,0.10,0.42,1.000,0.00,0.00,43.00,5.58,71.6,16.71,2.02,2378,2.41,11.0,14.12,0
31.994,7.03,-0.78,0.00,14.59,0.10,0.43,1.000,0.00,0.00,43.50,6.59,71.6,19.99,2.10,2375,2.44,12.2,16.08,0
32.089,7.03,-0.78,-0.12,14.59,0.10,0.48,1.000,0.00,0.00,44.50,6.61,71.6,20.46,2.10,2382,1.73,12.2,15.69,0
32.198,6.25,-0.78,-0.12,14.47,0.08,0.50,1.000,0.00,0.00,45.00,6.58,71.6,20.14,2.10,2373,1.59,12.2,15.69,0
32.303,6.25,-0.78,-0.12,14.47,0.10,0.50,1.000,0.00,0.00,45.00,6.65,71.6,20.07,2.16,2397,1.43,13.3,16.08,0
32.397,6.25,-0.78,-0.12,14.47,0.11,0.52,1.000,0.00,0.00,46.00,8.18,71.6,25.87,2.30,2397,1.60,16.1,16.08,0
32.496,5.47,-0.78,-0.12,14.36,0.18,0.61,1.000,0.00,0.00,44.50,9.77,71.6,31.88,2.40,2412,2.63,18.0,16.08,0
32.604,1.56,-0.78,-0.25,14.01,0.62,0.72,1.000,0.00,0.00,43.00,10.49,71.6,32.84,2.42,2458,3.01,18.8,16.47,0
32.704,0.00,-0.78,-0.25,13.90,0.86,0.78,1.000,0.00,0.00,42.50,9.96,71.6,32.94,2.42,2457,2.36,18.8,16.47,0
32.797,-1.56,-0.78,-0.25,13.90,0.86,0.79,1.000,0.00,0.00,42.50,10.12,71.6,33.17,2.42,2496,2.02,18.8,16.47,0
32.896,-0.78,-0.78,-0.12,14.13,0.86,0.79,1.000,0.00,0.00,42.50,10.39,71.6,34.40,2.46,2564,2.07,19.2,16.86,0
32.989,-2.34,-0.78,-0.12,14.13,0.86,0.81,1.000,0.00,0.00,42.00,10.43,71.6,34.99,2.46,2574,2.31,19.2,16.86,0
33.089,-1.56,-0.78,-0.12,14.36,0.85,0.82,1.000,0.00,0.00,42.50,10.55,71.6,34.13,2.44,2604,2.18,18.4,16.86,0
33.200,-3.91,-0.78,-0.12,14.24,0.85,0.80,1.000,0.00,0.00,43.00,10.75,71.6,33.79,2.44,2651,1.85,17.6,17.25,0
33.300,-5.47,-0.78,-0.25,14.13,0.86,0.77,1.000,0.00,0.00,43.50,9.02,71.6,29.11,2.32,2643,1.76,15.3,17.25,0
33.396,-6.25,-0.78,-0.12,14.13,0.86,0.68,1.000,0.00,0.00,44.50,9.19,71.6,28.17,2.30,2694,0.65,15.3,17.65,0
33.504,-3.91,-0.78,0.00,14.47,0.82,0.64,1.000,0.00,0.00,45.00,8.67,71.6,28.01,2.30,2710,0.90,15.3,17.65,0
33.589,-3.91,-0.78,0.00,14.59,0.73,0.62,1.000,0.00,0.00,45.00,8.78,71.6,27.40,2.30,2745,1.22,14.9,17.65,0
33.689,-3.12,-0.78,0.00,14.70,0.77,0.61,1.000,0.00,0.00,45.50,8.74,71.6,27.00,2.30,2733,1.21,14.9,17.65,0
33.789,-2.34,-0.78,0.00,14.70,0.74,0.60,1.000,0.00,0.00,45.50,8.91,71.6,27.21,2.28,2784,1.31,14.9,17.65,0
33.889,-1.56,-0.78,0.00,14.70,0.58,0.59,1.000,0.00,0.00,45.50,8.83,71.6,27.21,2.28,2760,1.38,14.5,17.65,0
33.989,-1.56,-0.78,0.00,14.70,0.29,0.58,1.000,0.00,0.00,46.00,8.40,71.6,24.99,2.22,2814,1.12,13.3,18.04,0
34.095,-3.12,-0.78,-0.12,14.24,0.32,0.54,1.000,0.00,0.00,46.00,7.19,71.6,21.82,2.04,2808,0.73,10.6,17.25,0
34.201,-5.47,-0.78,-0.12,14.13,0.84,0.46,1.000,0.00,0.00,46.00,5.35,71.6,15.04,1.92,2784,0.10,9.0,13.33,0
34.300,-2.34,-0.78,0.00,14.59,0.88,0.36,1.000,0.00,0.00,42.50,5.33,71.6,14.59,1.90,2775,1.43,9.0,12.94,0
34.406,3.91,-0.78,0.12,15.62,0.76,0.33,1.000,0.00,0.00,42.00,5.39,71.6,14.61,1.92,2808,2.09,9.0,12.94,0
34.501,3.91,-0.78,0.12,15.27,0.07,0.32,1.000,0.00,0.00,41.50,5.38,71.6,14.74,1.92,2804,2.05,9.0,12.94,0
34.596,3.91,-0.78,0.00,14.81,0.06,0.32,1.000,0.00,0.00,41.00,5.31,71.6,14.66,1.92,2768,2.20,9.0,12.94,0
34.689,3.91,-0.78,0.00,14.59,0.07,0.32,1.000,0.00,0.00,41.50,5.24,71.6,14.67,1.92,2727,2.39,9.0,12.94,0
