Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Curr (mA),AF Sens 1 Ratio (AFR),AF Sens 3 Volts (V),Calculated Load (g/rev),Dyn Adv Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF (g/s),MAF Volts (V),RPM (RPM),TD Boost Error (psi),Throttle Pos (%),Wastegate Duty (%),"AP Info:[AP3-SUB-002 v1.7.6.0-27787][2005 USDM Impreza WRX STI][Reflash: Stage0 v400.ptm - Realtime: Stage0 v400.ptm]"
16.090,0.00,0.00,0.00,14.47,0.79,0.73,0.750,0.00,0.00,43.00,9.63,71.6,30.82,2.38,2508,0.88,16.5,16.47,0
16.185,0.00,0.00,0.00,14.59,0.74,0.73,0.750,0.00,0.00,43.50,9.63,71.6,30.81,2.38,2509,0.83,16.5,16.47,0
16.272,0.00,0.00,0.00,14.47,0.70,0.73,0.750,0.00,0.00,43.00,9.67,71.6,31.03,2.38,2518,0.84,16.5,16.86,0
16.377,-0.78,0.00,-0.12,14.47,0.63,0.74,0.750,0.00,0.00,43.00,9.72,71.6,30.81,2.38,2530,0.83,16.5,16.47,0
16.460,0.00,0.00,-0.12,14.47,0.71,0.74,0.750,0.00,0.00,43.00,9.72,71.6,30.70,2.38,2532,0.89,16.5,16.47,0
16.550,-0.78,0.00,-0.12,14.47,0.72,0.73,0.750,0.00,0.00,43.00,9.72,71.6,30.82,2.38,2532,0.87,16.5,16.86,0
16.640,-0.78,0.00,-0.12,14.47,0.73,0.74,0.750,0.00,0.00,43.00,9.70,71.6,30.81,2.38,2526,0.91,16.5,16.47,0
16.737,0.00,0.00,0.00,14.47,0.73,0.73,0.750,0.00,0.00,43.50,9.61,71.6,30.48,2.38,2502,0.86,16.5,16.47,0
16.833,0.00,0.00,0.00,14.59,0.72,0.73,0.750,0.00,0.00,43.50,9.66,71.6,30.81,2.38,2517,0.86,16.5,16.47,0
16.926,0.00,0.00,0.00,14.59,0.69,0.73,0.750,0.00,0.00,43.00,9.68,71.6,31.04,2.38,2520,0.87,16.5,16.86,0
17.011,0.00,0.00,0.00,14.47,0.65,0.74,0.750,0.00,0.00,43.00,9.64,71.6,31.03,2.38,2510,0.89,16.5,16.47,0
17.102,0.00,0.00,0.00,14.47,0.65,0.73,0.750,0.00,0.00,43.00,9.74,71.6,30.81,2.38,2536,0.87,16.5,16.86,0
17.197,0.00,0.00,-0.12,14.47,0.69,0.73,0.750,0.00,0.00,43.00,9.75,71.6,31.26,2.38,2539,0.88,16.5,16.86,0
17.294,0.00,0.00,-0.12,14.47,0.74,0.74,0.750,0.00,0.00,43.00,9.73,71.6,31.26,2.38,2533,0.87,16.5,16.47,0
17.376,0.00,0.00,-0.12,14.47,0.76,0.74,0.750,0.00,0.00,43.00,9.75,71.6,30.81,2.38,2539,0.89,16.5,16.86,0
17.476,-0.78,0.00,-0.12,14.47,0.79,0.74,0.750,0.00,0.00,43.50,9.67,71.6,30.81,2.38,2519,0.86,16.5,16.47,0
17.562,0.00,0.00,0.00,14.47,0.79,0.73,0.750,0.00,0.00,43.00,9.66,71.6,31.04,2.38,2517,0.85,16.5,16.86,0
17.659,0.00,0.00,0.00,14.47,0.73,0.73,0.750,0.00,0.00,43.00,9.67,71.6,31.04,2.38,2517,0.85,16.5,16.47,0
17.774,-0.78,0.00,0.00,14.47,0.72,0.73,0.750,0.00,0.00,43.00,9.69,71.6,31.15,2.38,2523,0.89,16.5,16.86,0
17.843,-0.78,0.00,-0.12,14.47,0.73,0.74,0.750,0.00,0.00,43.00,9.76,71.6,30.92,2.38,2540,0.83,16.5,16.86,0
17.933,-0.78,0.00,0.00,14.47,0.73,0.73,0.750,0.00,0.00,43.50,9.73,71.6,30.70,2.38,2533,0.90,16.5,16.47,0
18.020,-0.78,0.00,0.00,14.59,0.67,0.74,0.750,0.00,0.00,43.00,9.75,71.6,31.03,2.38,2539,0.84,16.5,16.86,0
18.121,0.00,0.00,0.00,14.47,0.60,0.74,0.750,0.00,0.00,43.00,9.76,71.6,31.04,2.38,2542,0.89,16.5,16.47,0
18.217,0.00,0.00,-0.12,14.47,0.58,0.74,0.750,0.00,0.00,43.00,9.67,71.6,31.27,2.38,2518,0.90,16.5,16.86,0
18.296,-0.78,0.00,-0.12,14.47,0.70,0.74,0.750,0.00,0.00,43.00,9.67,71.6,30.92,2.38,2519,0.93,16.5,16.47,0
18.398,-0.78,0.00,-0.12,14.47,0.74,0.73,0.750,0.00,0.00,43.00,9.70,71.6,31.16,2.38,2526,0.90,16.5,16.86,0
18.493,-0.78,0.00,-0.12,14.47,0.76,0.73,0.750,0.00,0.00,43.50,9.70,71.6,30.70,2.38,2526,0.89,16.5,16.86,0
18.579,0.00,0.00,0.00,14.59,0.77,0.73,0.750,0.00,0.00,43.50,9.71,71.6,31.15,2.38,2529,0.86,16.5,16.86,0
18.674,0.00,0.00,0.00,14.59,0.73,0.73,0.750,0.00,0.00,43.00,9.77,71.6,31.04,2.38,2544,0.92,16.5,16.86,0
18.763,0.00,0.00,0.00,14.59,0.70,0.73,0.750,0.00,0.00,43.50,9.76,71.6,31.04,2.38,2542,0.87,16.5,16.47,0
18.849,0.00,0.00,0.00,14.47,0.73,0.73,0.750,0.00,0.00,43.50,9.79,71.6,31.03,2.38,2551,0.90,16.5,16.86,0
18.942,-0.78,0.00,0.00,14.47,0.69,0.73,0.750,0.00,0.00,43.50,9.79,71.6,30.92,2.38,2551,0.91,16.5,16.86,0
19.033,0.00,0.00,0.00,14.47,0.71,0.74,0.750,0.00,0.00,43.00,9.70,71.6,31.03,2.38,2527,0.90,16.5,16.86,0
19.143,0.00,0.00,0.00,14.47,0.62,0.73,0.750,0.00,0.00,43.50,9.73,71.6,30.93,2.38,2533,0.88,16.5,16.86,0
19.221,-0.78,0.00,-0.12,14.47,0.75,0.73,0.750,0.00,0.00,43.00,9.74,69.8,31.15,2.38,2538,0.91,16.5,16.47,0
19.317,-0.78,0.00,0.00,14.47,0.74,0.73,0.750,0.00,0.00,43.50,9.71,69.8,31.26,2.38,2528,0.89,16.5,16.86,0
19.413,-0.78,0.00,0.00,14.47,0.72,0.73,0.750,0.00,0.00,43.00,9.70,71.6,30.92,2.38,2525,0.93,16.5,16.86,0
19.497,-1.56,0.00,-0.12,14.36,0.67,0.73,0.750,0.00,0.00,43.50,9.81,69.8,31.15,2.38,2555,0.90,16.5,16.86,0
19.590,-0.78,0.00,-0.12,14.47,0.69,0.73,0.750,0.00,0.00,43.50,9.79,69.8,30.59,2.38,2551,0.94,16.5,16.86,0
19.695,-0.78,0.00,0.00,14.47,0.64,0.73,0.750,0.00,0.00,43.50,9.79,69.8,31.03,2.38,2550,0.91,16.5,16.86,0
19.778,0.00,0.00,0.00,14.59,0.51,0.73,0.750,0.00,0.00,43.50,9.82,69.8,31.15,2.36,2556,0.90,16.5,16.86,0
19.860,0.00,0.00,0.00,14.59,0.35,0.73,0.750,0.00,0.00,43.50,9.79,69.8,30.59,2.38,2548,0.91,16.5,16.86,0
19.952,0.00,0.00,-0.12,14.47,0.30,0.73,0.750,0.00,0.00,43.50,9.71,69.8,31.14,2.38,2528,0.88,16.5,16.86,0
20.053,0.00,0.00,-0.12,14.47,0.33,0.73,0.750,0.00,0.00,43.50,9.74,69.8,30.70,2.38,2536,0.86,16.5,16.86,0
20.138,0.00,0.00,-0.12,14.47,0.33,0.73,0.750,0.00,0.00,43.50,9.72,69.8,30.82,2.36,2532,0.91,16.5,16.86,0
20.231,0.00,0.00,-0.12,14.47,0.38,0.73,0.750,0.00,0.00,43.50,9.72,69.8,30.81,2.38,2532,0.90,16.5,16.86,0
20.324,0.78,0.00,0.00,14.47,0.53,0.73,0.750,0.00,0.00,43.50,9.72,69.8,31.15,2.38,2530,0.95,16.5,16.47,0
20.418,0.00,0.00,-0.12,14.47,0.56,0.73,0.750,0.00,0.00,43.50,9.82,69.8,31.03,2.38,2557,0.93,16.5,16.86,0
20.508,0.00,0.00,-0.12,14.47,0.75,0.73,0.750,0.00,0.00,43.50,9.82,69.8,30.92,2.38,2558,0.87,16.5,16.86,0
20.595,0.00,0.00,-0.12,14.47,0.82,0.73,0.750,0.00,0.00,43.50,9.82,69.8,31.26,2.38,2556,0.92,16.5,16.86,0
20.695,-0.78,0.00,-0.12,14.47,0.80,0.73,0.750,0.00,0.00,43.50,9.82,69.8,31.26,2.38,2556,0.90,16.5,16.86,0
20.779,-0.78,0.00,-0.12,14.47,0.82,0.73,0.750,0.00,0.00,43.50,9.84,69.8,31.26,2.38,2562,0.90,16.5,16.86,0
20.880,0.00,0.00,0.00,14.47,0.83,0.73,0.750,0.00,0.00,43.50,9.76,69.8,31.15,2.38,2542,0.90,16.5,16.86,0
20.980,-0.78,0.00,0.00,14.47,0.80,0.73,0.750,0.00,0.00,43.50,9.75,69.8,31.04,2.38,2540,0.93,16.5,16.86,0
21.056,-0.78,0.00,-0.12,14.47,0.78,0.73,0.750,0.00,0.00,43.50,9.77,69.8,31.15,2.38,2544,0.89,16.5,16.86,0
21.156,-0.78,0.00,0.00,14.47,0.76,0.73,0.750,0.00,0.00,43.50,9.78,69.8,31.04,2.38,2546,0.92,16.5,16.86,0
21.240,0.00,0.00,0.00,14.47,0.74,0.73,0.750,0.00,0.00,43.50,9.78,69.8,31.15,2.38,2547,0.90,16.5,16.86,0
21.331,0.00,0.00,0.00,14.59,0.64,0.73,0.750,0.00,0.00,43.50,9.77,69.8,30.81,2.36,2545,0.96,16.5,16.86,0
21.433,0.00,0.00,0.00,14.47,0.58,0.73,0.750,0.00,0.00,43.50,9.84,69.8,30.81,2.38,2562,0.89,16.9,16.86,0
21.517,0.00,0.00,0.00,14.47,0.58,0.73,0.750,0.00,0.00,43.50,9.84,69.8,31.15,2.38,2563,0.89,16.5,16.86,0
21.610,0.78,0.00,0.00,14.59,0.51,0.73,0.750,0.00,0.00,43.50,9.83,69.8,31.15,2.38,2561,0.87,16.5,16.86,0
21.715,0.00,0.00,-0.12,14.36,0.43,0.73,0.750,0.00,0.00,43.50,9.84,69.8,30.92,2.38,2563,0.95,16.5,16.86,0
21.798,0.00,0.00,-0.12,14.47,0.66,0.73,0.750,0.00,0.00,43.50,9.84,69.8,31.27,2.36,2563,0.89,16.5,16.86,0
21.893,-0.78,0.00,-0.12,14.36,0.73,0.73,0.750,0.00,0.00,43.50,9.85,69.8,31.37,2.38,2564,0.92,16.5,16.86,0
21.983,-0.78,0.00,-0.12,14.36,0.77,0.73,0.750,0.00,0.00,43.50,9.78,69.8,30.69,2.38,2546,0.92,16.5,16.86,0
22.073,-0.78,0.00,-0.12,14.47,0.80,0.73,0.750,0.00,0.00,43.50,9.79,69.8,31.04,2.38,2549,0.96,16.5,16.86,0
22.164,-0.78,0.00,0.00,14.47,0.78,0.73,0.750,0.00,0.00,43.50,9.76,69.8,31.26,2.38,2541,0.93,16.5,16.86,0
22.262,-0.78,0.00,0.00,14.59,0.75,0.73,0.750,0.00,0.00,43.50,9.77,69.8,31.26,2.38,2544,0.94,16.5,16.86,0
22.352,-0.78,0.00,-0.12,14.47,0.74,0.73,0.750,0.00,0.00,43.50,9.79,69.8,31.04,2.38,2548,0.89,16.5,16.86,0
22.442,-0.78,0.00,0.00,14.47,0.74,0.73,0.750,0.00,0.00,43.50,9.78,69.8,31.27,2.38,2547,0.91,16.5,16.86,0
22.528,-0.78,0.00,-0.12,14.47,0.75,0.73,0.750,0.00,0.00,43.50,9.87,69.8,31.15,2.38,2572,0.93,16.5,16.86,0
22.620,-0.78,0.00,0.00,14.47,0.76,0.73,0.750,0.00,0.00,43.50,9.87,69.8,31.37,2.38,2569,0.91,16.5,16.86,0
22.718,-1.56,0.00,-0.12,14.47,0.77,0.73,0.750,0.00,0.00,43.50,9.85,69.8,31.03,2.38,2565,0.93,16.5,16.86,0
22.824,-0.78,0.00,0.00,14.47,0.80,0.73,0.750,0.00,0.00,43.50,9.87,69.8,30.93,2.38,2570,0.90,16.5,16.86,0
22.896,0.00,0.00,0.00,14.59,0.77,0.73,0.750,0.00,0.00,43.50,9.89,69.8,31.03,2.38,2576,0.93,16.5,16.86,0
22.988,0.00,0.00,0.00,14.59,0.57,0.73,0.750,0.00,0.00,43.50,9.87,69.8,30.93,2.38,2569,0.92,16.5,16.86,0
23.085,0.00,0.00,0.00,14.59,0.49,0.73,0.750,0.00,0.00,43.50,9.86,69.8,31.26,2.38,2567,0.96,16.5,16.86,0
23.183,0.00,0.00,-0.12,14.47,0.68,0.73,0.750,0.00,0.00,43.50,9.80,69.8,31.15,2.38,2553,0.93,16.5,16.86,0
23.274,-0.78,0.00,-0.12,14.47,0.78,0.73,0.750,0.00,0.00,43.50,9.78,69.8,30.69,2.38,2546,0.92,16.5,16.86,0
23.355,-0.78,0.00,0.00,14.47,0.79,0.73,0.750,0.00,0.00,43.50,9.80,69.8,31.15,2.38,2552,0.90,16.5,16.86,0
23.464,0.00,0.00,0.00,14.47,0.77,0.73,0.750,0.00,0.00,43.50,9.81,69.8,30.93,2.38,2554,0.95,16.5,16.86,0
23.550,-0.78,0.00,0.00,14.47,0.71,0.73,0.750,0.00,0.00,43.50,9.79,69.8,31.15,2.38,2550,0.89,16.5,16.86,0
23.634,-0.78,0.00,0.00,14.47,0.72,0.73,0.750,0.00,0.00,43.50,9.80,69.8,31.03,2.38,2552,0.92,16.5,16.86,0
23.733,-0.78,0.00,0.00,14.47,0.70,0.73,0.750,0.00,0.00,43.50,9.80,69.8,31.04,2.38,2552,0.91,16.5,16.86,0
23.816,-0.78,0.00,0.00,14.47,0.60,0.73,0.750,0.00,0.00,43.50,9.87,69.8,30.92,2.38,2570,0.96,16.5,16.86,0
23.907,-0.78,0.00,-0.12,14.47,0.58,0.73,0.750,0.00,0.00,43.50,9.88,69.8,31.26,2.38,2574,0.93,16.5,16.86,0
24.001,-0.78,0.00,-0.12,14.47,0.66,0.73,0.750,0.00,0.00,43.50,9.90,69.8,31.37,2.38,2577,0.97,16.5,16.86,0
24.095,-0.78,0.00,0.00,14.47,0.70,0.73,0.750,0.00,0.00,43.50,9.86,69.8,31.27,2.38,2569,0.92,16.5,16.86,0
24.195,-1.56,0.00,-0.12,14.36,0.70,0.73,0.750,0.00,0.00,43.50,9.87,69.8,31.04,2.38,2571,0.93,16.5,16.86,0
24.286,-1.56,0.00,-0.12,14.47,0.75,0.73,0.750,0.00,0.00,43.50,9.90,69.8,31.04,2.38,2578,0.95,16.5,16.86,0
24.372,-0.78,0.00,0.00,14.59,0.73,0.73,0.750,0.00,0.00,43.50,9.91,69.8,31.15,2.38,2580,0.93,16.5,16.86,0
24.476,-0.78,0.00,0.00,14.59,0.57,0.73,0.750,0.00,0.00,43.50,9.91,69.8,31.37,2.38,2582,0.93,16.5,16.86,0
24.551,-0.78,0.00,-0.12,14.47,0.45,0.73,0.750,0.00,0.00,43.50,9.82,69.8,30.92,2.38,2558,0.94,16.5,16.86,0
24.653,-0.78,0.00,-0.12,14.47,0.54,0.72,0.750,0.00,0.00,43.50,9.80,69.8,30.81,2.38,2553,0.93,16.5,16.86,0
24.738,-0.78,0.00,0.00,14.47,0.71,0.72,0.750,0.00,0.00,43.50,9.83,69.8,31.15,2.38,2559,0.93,16.5,16.86,0
24.837,-0.78,0.00,0.00,14.47,0.72,0.73,0.750,0.00,0.00,43.50,9.86,69.8,31.26,2.38,2566,0.95,16.5,16.86,0
24.926,-0.78,0.00,-0.12,14.47,0.71,0.73,0.750,0.00,0.00,43.50,9.84,69.8,31.37,2.38,2561,0.93,16.5,16.86,0
25.011,-1.56,0.00,-0.12,14.47,0.74,0.73,0.750,0.00,0.00,43.50,9.83,69.8,30.92,2.38,2561,0.96,16.5,16.86,0
25.108,-1.56,0.00,-0.12,14.47,0.76,0.73,0.750,0.00,0.00,43.50,9.84,69.8,31.04,2.38,2564,0.91,16.5,16.86,0
25.205,-1.56,0.00,-0.12,14.47,0.79,0.73,0.750,0.00,0.00,43.50,9.28,69.8,30.81,2.38,2558,0.96,16.5,16.86,0
25.292,0.00,0.00,0.00,14.59,0.74,0.73,0.750,0.00,0.00,43.50,9.91,69.8,31.04,2.38,2582,0.93,16.5,16.86,0
25.386,-0.78,0.00,0.00,14.59,0.60,0.73,0.750,0.00,0.00,43.50,9.93,69.8,31.49,2.38,2587,0.93,16.5,16.86,0
25.484,0.00,0.00,0.00,14.59,0.56,0.73,0.750,0.00,0.00,43.50,9.93,69.8,31.37,2.38,2586,0.93,16.5,16.86,0
25.577,-0.78,0.00,0.00,14.47,0.61,0.73,0.750,0.00,0.00,43.50,9.91,69.8,31.48,2.38,2582,0.96,16.5,16.86,0
25.661,-0.78,0.00,-0.12,14.47,0.74,0.73,0.750,0.00,0.00,43.50,9.94,69.8,31.60,2.40,2588,0.93,16.5,16.86,0
25.751,-0.78,0.00,-0.12,14.47,0.80,0.73,0.750,0.00,0.00,43.50,9.93,69.8,31.25,2.40,2585,0.93,16.5,16.86,0
25.844,-1.56,0.00,-0.12,14.47,0.81,0.73,0.750,0.00,0.00,43.50,9.94,69.8,31.15,2.38,2588,0.95,16.5,16.86,0
25.933,-1.56,0.00,-0.12,14.47,0.83,0.73,0.750,0.00,0.00,43.50,9.39,69.8,30.92,2.38,2590,0.92,16.5,16.86,0
26.025,-1.56,0.00,0.00,14.47,0.83,0.72,0.750,0.00,0.00,43.50,9.37,69.8,31.27,2.38,2584,0.99,16.5,16.86,0
26.116,-0.78,0.00,0.00,14.59,0.74,0.72,0.750,0.00,0.00,43.50,9.40,69.8,31.15,2.38,2592,0.96,16.5,16.86,0
26.210,-0.78,0.00,0.00,14.59,0.52,0.73,0.750,0.00,0.00,43.50,9.94,69.8,31.14,2.38,2590,1.01,16.5,16.86,0
26.299,0.00,0.00,0.00,14.59,0.32,0.72,0.750,0.00,0.00,43.50,9.87,69.8,31.26,2.38,2571,0.93,16.5,16.86,0
26.403,0.00,0.00,0.00,14.59,0.28,0.73,0.750,0.00,0.00,43.50,9.88,69.8,31.49,2.40,2573,0.97,16.9,16.86,0
26.496,-0.78,0.00,-0.12,14.47,0.29,0.73,0.750,0.00,0.00,43.50,9.87,69.8,31.37,2.38,2570,1.07,16.5,16.86,0
26.579,-0.78,0.00,-0.12,14.47,0.41,0.73,0.750,0.00,0.00,43.50,9.87,69.8,31.38,2.38,2571,1.07,16.9,16.86,0
26.668,-0.78,0.00,0.00,14.47,0.61,0.73,0.750,0.00,0.00,43.50,9.89,69.8,31.26,2.38,2574,1.08,16.5,16.86,0
26.767,-0.78,0.00,-0.12,14.36,0.67,0.73,0.750,0.00,0.00,43.50,9.88,69.8,31.49,2.38,2574,0.99,16.5,16.86,0
26.857,-0.78,0.00,-0.12,14.47,0.73,0.73,0.750,0.00,0.00,43.50,9.33,69.8,31.15,2.38,2574,0.96,16.9,16.86,0
26.953,-0.78,0.00,-0.12,14.47,0.71,0.73,0.750,0.00,0.00,43.50,9.89,69.8,31.26,2.38,2574,0.96,16.5,16.86,0
27.037,-0.78,0.00,0.00,14.47,0.72,0.72,0.750,0.00,0.00,43.50,9.35,69.8,31.37,2.38,2577,1.10,16.5,16.86,0
27.130,-0.78,0.00,0.00,14.59,0.69,0.73,0.750,0.00,0.00,43.50,9.91,69.8,31.04,2.38,2580,1.06,16.5,16.86,0
27.226,-0.78,0.00,0.00,14.59,0.51,0.72,0.750,0.00,0.00,43.50,9.87,69.8,31.04,2.38,2570,1.12,16.5,16.86,0
27.313,-0.78,0.00,0.00,14.47,0.37,0.72,0.750,0.00,0.00,43.50,9.87,69.8,31.60,2.38,2570,0.93,16.9,16.86,0
27.404,-0.78,0.00,-0.12,14.47,0.38,0.72,0.750,0.00,0.00,43.50,9.89,69.8,31.49,2.38,2574,1.07,16.5,16.86,0
27.498,-0.78,0.00,-0.12,14.47,0.40,0.72,0.750,0.00,0.00,43.50,9.98,69.8,31.27,2.38,2600,0.93,16.5,16.86,0
27.597,-0.78,0.00,-0.12,14.36,0.54,0.72,0.750,0.00,0.00,43.50,9.97,69.8,31.26,2.38,2596,1.10,16.5,16.86,0
27.692,-0.78,0.00,-0.12,14.47,0.63,0.72,0.750,0.00,0.00,43.50,9.97,69.8,31.04,2.38,2596,0.96,16.5,16.86,0
27.777,-0.78,0.00,0.00,14.47,0.67,0.73,0.750,0.00,0.00,43.50,9.98,69.8,31.49,2.40,2599,0.95,16.5,16.86,0
27.864,-0.78,0.00,-0.12,14.47,0.68,0.73,0.750,0.00,0.00,43.50,9.98,69.8,31.26,2.38,2598,1.09,16.5,16.86,0
27.964,-0.78,0.00,-0.12,14.36,0.74,0.72,0.750,0.00,0.00,43.50,9.42,69.8,31.26,2.38,2597,1.10,16.5,16.86,0
28.048,-0.78,0.00,0.00,14.47,0.80,0.72,0.750,0.00,0.00,43.50,9.99,69.8,31.26,2.38,2602,0.98,16.5,16.86,0
28.151,-0.78,0.00,0.00,14.47,0.74,0.72,0.750,0.00,0.00,43.50,9.43,69.8,31.48,2.38,2599,0.94,16.5,16.86,0
28.233,-0.78,0.00,0.00,14.47,0.70,0.72,0.750,0.00,0.00,43.50,9.99,69.8,31.15,2.38,2601,0.94,16.5,16.86,0
28.333,-0.78,0.00,0.00,14.59,0.72,0.72,0.750,0.00,0.00,43.50,9.99,69.8,31.39,2.38,2602,0.94,16.5,16.86,0
28.417,-0.78,0.00,-0.12,14.47,0.70,0.73,0.750,0.00,0.00,43.50,10.00,69.8,31.49,2.38,2604,1.00,16.5,16.86,0
28.523,-0.78,0.00,-0.12,14.47,0.72,0.73,0.750,0.00,0.00,43.50,10.00,69.8,31.04,2.38,2603,1.10,16.5,16.86,0
28.607,-0.78,0.00,-0.12,14.47,0.76,0.72,0.750,0.00,0.00,43.50,10.00,69.8,31.15,2.38,2603,1.02,16.5,16.86,0
28.693,-0.78,0.00,0.00,14.47,0.73,0.72,0.750,0.00,0.00,43.50,9.45,69.8,31.38,2.38,2604,0.99,16.9,16.86,0
28.792,-0.78,0.00,0.00,14.59,0.67,0.72,0.750,0.00,0.00,43.50,10.00,69.8,31.25,2.38,2604,1.06,16.5,16.86,0
28.883,-1.56,0.00,-0.12,14.47,0.68,0.72,0.750,0.00,0.00,43.50,9.99,69.8,31.15,2.38,2602,0.97,16.5,16.86,0
28.979,-0.78,0.00,0.00,14.47,0.73,0.72,0.750,0.00,0.00,43.50,10.00,69.8,31.61,2.40,2603,0.92,16.5,16.86,0
29.058,-0.78,0.00,0.00,14.47,0.69,0.73,0.750,0.00,0.00,43.50,10.02,69.8,31.15,2.38,2608,0.96,16.9,16.86,0
29.152,-1.56,0.00,-0.12,14.36,0.71,0.72,0.750,0.00,0.00,43.50,9.43,69.8,31.27,2.38,2602,0.96,16.5,16.86,0
29.245,-1.56,0.00,-0.12,14.47,0.78,0.72,0.750,0.00,0.00,43.50,9.99,69.8,31.38,2.40,2602,0.99,16.5,16.86,0
29.351,-1.56,0.00,0.00,14.47,0.73,0.73,0.750,0.00,0.00,43.50,9.94,69.8,31.26,2.38,2588,1.08,16.5,16.86,0
29.429,-1.56,0.00,-0.12,14.47,0.62,0.72,0.750,0.00,0.00,43.50,9.37,69.8,31.38,2.38,2585,0.98,16.5,16.86,0
29.523,-1.56,0.00,0.00,14.59,0.66,0.72,0.750,0.00,0.00,43.50,9.93,69.8,31.71,2.40,2586,0.99,16.5,16.86,0
29.623,-1.56,0.00,0.00,14.59,0.59,0.73,0.750,0.00,0.00,43.50,9.94,69.8,31.27,2.38,2588,0.98,16.5,16.86,0
29.718,-1.56,0.00,-0.12,14.47,0.55,0.72,0.750,0.00,0.00,43.50,9.38,69.8,31.26,2.38,2588,1.09,16.5,16.86,0
29.798,-1.56,0.00,-0.12,14.47,0.68,0.72,0.750,0.00,0.00,43.50,9.37,69.8,31.27,2.38,2585,1.07,16.5,16.86,0
29.886,-1.56,0.00,0.00,14.47,0.71,0.72,0.750,0.00,0.00,43.50,9.94,69.8,31.49,2.38,2589,1.01,16.5,16.86,0
29.984,-0.78,0.00,0.00,14.59,0.63,0.72,0.750,0.00,0.00,43.50,9.38,69.8,31.38,2.40,2586,0.98,16.5,16.86,0
30.079,-1.56,0.00,-0.12,14.47,0.49,0.72,0.750,0.00,0.00,43.50,9.93,69.8,31.60,2.38,2586,1.12,16.5,16.86,0
30.164,-1.56,0.00,-0.12,14.47,0.66,0.73,0.750,0.00,0.00,43.50,9.94,69.8,31.03,2.38,2589,1.10,16.5,16.86,0
30.268,-1.56,0.00,-0.12,14.47,0.72,0.72,0.750,0.00,0.00,43.50,9.39,69.8,31.26,2.38,2589,1.00,16.5,17.25,0
30.346,-1.56,0.00,0.00,14.47,0.72,0.72,0.750,0.00,0.00,43.50,9.96,69.8,31.49,2.40,2594,1.08,16.5,16.86,0
30.445,-1.56,0.00,0.00,14.59,0.70,0.72,0.750,0.00,0.00,43.50,9.94,69.8,31.82,2.40,2588,1.10,16.5,16.86,0
30.535,-1.56,0.00,0.00,14.47,0.70,0.73,0.750,0.00,0.00,43.50,9.92,69.8,31.26,2.40,2584,0.96,16.9,17.25,0
30.635,-1.56,0.00,-0.12,14.47,0.66,0.72,0.750,0.00,0.00,43.50,9.39,69.8,31.26,2.38,2590,0.96,16.5,16.86,0
30.719,-1.56,0.00,-0.12,14.47,0.70,0.72,0.750,0.00,0.00,44.00,8.85,69.8,27.87,2.24,2592,1.07,13.3,16.86,0
30.811,-5.47,0.00,-0.12,14.13,0.74,0.64,0.750,0.00,0.00,45.50,6.61,69.8,20.13,2.08,2581,-1.28,11.4,15.29,0
30.910,-4.69,0.00,-0.12,14.13,0.90,0.52,0.750,0.00,0.00,45.50,6.07,69.8,18.73,2.06,2587,-0.05,11.4,15.29,0
31.000,-3.12,0.00,0.00,14.70,0.85,0.46,0.750,0.00,0.00,45.00,6.09,69.8,18.75,2.06,2594,0.92,11.4,15.29,0
31.085,0.78,0.00,0.12,15.16,0.20,0.44,0.750,0.00,0.00,45.00,6.04,69.8,18.48,2.06,2574,1.11,11.4,15.29,0
31.180,0.78,0.00,0.12,15.04,0.06,0.43,0.750,0.00,0.00,45.00,6.06,69.8,18.57,2.06,2584,1.20,11.4,15.29,0
31.279,1.56,0.00,0.00,14.93,0.06,0.43,0.750,0.00,0.00,44.50,6.06,69.8,18.67,2.06,2584,1.38,11.4,15.29,0
31.369,3.12,0.00,0.00,14.93,0.06,0.43,0.750,0.00,0.00,44.50,6.05,69.8,18.70,2.06,2578,1.37,11.4,15.29,0
31.456,3.12,0.00,0.00,14.81,0.06,0.43,0.750,0.00,0.00,45.00,6.06,69.8,18.88,2.06,2581,1.35,11.4,15.29,0
31.543,3.91,0.00,0.00,14.81,0.06,0.44,0.750,0.00,0.00,45.00,6.05,69.8,18.69,2.06,2580,1.44,11.4,15.29,0
31.635,4.69,0.00,0.00,14.70,0.06,0.44,0.750,0.00,0.00,44.50,6.03,69.8,18.78,2.06,2569,1.42,11.4,15.29,0
31.743,4.69,0.00,0.00,14.70,0.06,0.44,0.750,0.00,0.00,44.50,6.10,69.8,18.87,2.06,2598,1.46,11.4,15.29,0
31.818,6.25,0.00,0.00,14.81,0.06,0.44,0.750,0.00,0.00,44.50,6.07,69.8,18.53,2.06,2585,1.47,11.4,15.29,0
31.917,4.69,0.00,0.00,14.59,0.06,0.43,0.750,0.00,0.00,44.50,6.06,69.8,18.70,2.06,2582,1.47,11.4,15.29,0
32.012,6.25,0.00,0.00,14.70,0.06,0.44,0.750,0.00,0.00,44.50,6.07,69.8,18.94,2.06,2588,1.47,11.4,14.90,0
32.095,7.03,0.00,0.00,14.70,0.06,0.44,0.750,0.00,0.00,44.50,6.04,69.8,18.79,2.06,2573,1.54,11.4,14.90,0
